model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,320,chla,15.30664396749623
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,320,chla,14.709011637698497
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,320,chla,17.959579892017704
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,320,chla,16.769861910975546
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,320,chla,10.172939644021765
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,320,chla,8.991019962324602
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,320,chla,10.167155292245786
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,320,chla,14.838298968628942
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,320,chla,9.470559355417986
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,320,chla,9.281770163775816
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,320,chla,15.275030248403468
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,321,chla,13.217371057474686
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,321,chla,15.691961155765531
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,321,chla,15.433191389599608
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,321,chla,15.855822501148735
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,321,chla,14.891095851918493
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,321,chla,10.926943371765555
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,321,chla,10.083216412030385
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,321,chla,7.687219668477896
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,321,chla,7.267253291809758
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,321,chla,6.388577271844762
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,321,chla,5.309567628001781
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,321,chla,6.701430861790101
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,321,chla,9.138583847949578
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,321,chla,7.855693807236336
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,321,chla,1.0917988658025426
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,321,chla,0.8149720780363974
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,321,chla,0.41570469561562795
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,321,chla,0.7705692600778598
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,321,chla,-2.747711940248946
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,321,chla,-5.403462754441643
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,321,chla,0.2594188153113235
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,321,chla,0.35971262838338564
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,321,chla,-0.4450205415344143
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,321,chla,-0.3478032407445608
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,321,chla,1.9614026466140508
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,321,chla,6.599809691152275
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,321,chla,4.50375661981988
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,321,chla,3.420847901003329
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,321,chla,3.9255038197269987
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,321,chla,1.3114852632309926
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,321,chla,3.7700560564554833
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,321,chla,2.2762371155969716
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,321,chla,-3.7413788747461694
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,321,chla,-6.346233036494311
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,321,chla,-5.269560717763058
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,321,chla,-2.3061619252755095
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,322,chla,13.258272929440835
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,322,chla,13.126640242596503
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,322,chla,15.95847538758907
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,322,chla,14.068214284550242
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,322,chla,11.48884510518975
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,322,chla,11.910465433431751
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,322,chla,9.294793186899081
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,322,chla,7.145055956383287
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,322,chla,1.9820716889095262
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,322,chla,0.8499011172892289
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,322,chla,-3.991156107921364
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,322,chla,-7.2187975752821085
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,322,chla,-4.111870230721985
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,322,chla,-4.325793182587349
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,322,chla,0.8574755846038937
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,322,chla,2.8904000731948374
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,322,chla,-0.013354563925230947
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,322,chla,1.727022980157438
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,322,chla,7.638133166506563
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,322,chla,13.081691073056017
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,322,chla,15.128935906143134
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,322,chla,15.284930808602228
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,322,chla,11.123639947397287
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,322,chla,8.023465054771135
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,322,chla,9.175449905320788
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,322,chla,7.886186449563763
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,322,chla,9.753793624816925
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,322,chla,7.018269451794561
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,322,chla,10.795163054506833
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,322,chla,9.366196496518045
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,322,chla,5.072710394524881
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,322,chla,2.3199014853737014
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,322,chla,5.177752082756848
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,322,chla,11.666208182211783
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,322,chla,11.099473910249483
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,322,chla,12.358503212232216
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,323,chla,13.325587568111136
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,323,chla,9.064549474813235
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,323,chla,7.013348768280007
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,323,chla,2.028658408867996
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,323,chla,2.2830635984591043
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,323,chla,4.052147990830561
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,323,chla,0.7695860926815646
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,323,chla,-3.2025254413805087
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,323,chla,4.493435105805924
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,323,chla,8.665957609467428
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,323,chla,6.648101378633219
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,323,chla,4.2398264052770465
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,323,chla,6.11980737254818
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,323,chla,3.7741775913812754
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,323,chla,4.256507632462207
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,323,chla,3.587552209136723
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,323,chla,4.719107713927398
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,323,chla,9.975543635224373
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,323,chla,12.066481494730217
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,323,chla,12.451271312822865
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,323,chla,13.38869488955275
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,323,chla,9.229045951723993
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,323,chla,10.984672171587082
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,323,chla,11.512642528202532
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,323,chla,8.78486931293949
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,323,chla,7.566109835156836
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,323,chla,8.27334408521218
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,323,chla,5.5932944990062
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,323,chla,8.97475298488787
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,323,chla,14.687079504705586
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,323,chla,17.836978442455074
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,323,chla,21.374063804818707
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,323,chla,18.45650446464914
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,323,chla,10.872255949918822
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,323,chla,9.534166073940384
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,323,chla,8.331976717631525
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,324,chla,13.397478808411345
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,324,chla,9.514263837193592
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,324,chla,11.3311741678551
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,324,chla,3.6229078052911556
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,324,chla,8.239048001669127
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,324,chla,16.101724884998198
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,324,chla,12.360611829380039
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,324,chla,8.664661094949265
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,324,chla,0.6421852597592919
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,324,chla,1.170363234421271
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,324,chla,1.6923545279474814
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,324,chla,7.238599379646179
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,324,chla,1.1819155802479846
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,324,chla,1.3544947991598497
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,324,chla,3.015896981793183
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,324,chla,-3.208600532973262
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,324,chla,2.020685619334287
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,324,chla,-2.295717760781885
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,324,chla,1.616379725309142
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,324,chla,-0.2294575953388302
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,324,chla,-1.7799914092855535
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,324,chla,3.397818142289455
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,324,chla,6.653222689489491
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,324,chla,6.8074614723768825
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,324,chla,8.156054049355298
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,324,chla,6.5794847316687095
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,324,chla,7.014731692142611
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,324,chla,7.731318577834345
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,324,chla,10.233344347155107
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,324,chla,9.176906583841575
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,324,chla,11.983946609479567
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,324,chla,21.732692730992035
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,324,chla,22.2334135089961
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,324,chla,19.42923734554085
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,324,chla,17.800617015246228
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,324,chla,18.378874219851063
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,325,chla,13.435271967947193
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,325,chla,16.35846491625975
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,325,chla,14.886916051701187
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,325,chla,6.165463917575797
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,325,chla,0.8937713791870298
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,325,chla,2.4788367023335263
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,325,chla,5.044020685752431
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,325,chla,6.446362183417282
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,325,chla,7.78527182140848
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,325,chla,6.534297836227261
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,325,chla,9.145265890534914
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,325,chla,8.935331090214941
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,325,chla,6.161153230862508
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,325,chla,3.946367397087711
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,325,chla,1.5445660028068764
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,325,chla,3.3381974720412315
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,325,chla,7.743516556762891
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,325,chla,7.583841761740154
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,325,chla,8.553048270538143
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,325,chla,14.468498000775982
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,325,chla,13.904283820044018
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,325,chla,14.153040424523674
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,325,chla,14.272210925330546
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,325,chla,9.408158071642877
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,325,chla,1.4401093712042412
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,325,chla,6.093413447925543
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,325,chla,4.8173108427211355
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,325,chla,5.336549748587681
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,325,chla,3.705429611563224
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,325,chla,3.1337770608616564
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,325,chla,2.7259709114496453
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,325,chla,3.3620859575604816
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,325,chla,-0.0020765048964394694
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,325,chla,-6.029301254237673
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,325,chla,-5.22668783570415
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,325,chla,-0.10879445400143203
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,326,chla,13.499150162269364
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,326,chla,12.95658091561428
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,326,chla,12.06608095301188
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,326,chla,9.924219149239114
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,326,chla,8.214837320354123
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,326,chla,5.171699704412075
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,326,chla,6.822004381588742
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,326,chla,8.94211305674184
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,326,chla,6.719784116788054
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,326,chla,11.611955443744556
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,326,chla,14.69092357793367
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,326,chla,16.96075985869992
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,326,chla,18.76249771413265
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,326,chla,15.47632156620589
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,326,chla,19.716955674863087
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,326,chla,17.09097396838847
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,326,chla,10.186191651230736
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,326,chla,10.776194011835813
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,326,chla,14.338427553732563
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,326,chla,11.126724784038606
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,326,chla,4.163483321284984
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,326,chla,3.124445568201893
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,326,chla,7.4208206888057395
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,326,chla,10.959692317288384
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,326,chla,12.024721389936465
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,326,chla,7.103951592232809
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,326,chla,8.975363128084751
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,326,chla,-1.9873039675670157
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,326,chla,6.624427230006862
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,326,chla,2.822587093609008
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,326,chla,5.353542168779153
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,326,chla,9.107247473898168
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,326,chla,11.030208323195641
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,326,chla,9.613310882518284
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,326,chla,9.033968820372866
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,326,chla,7.693839943818858
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,327,chla,13.207745742762219
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,327,chla,10.091977887171902
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,327,chla,8.732751956582103
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,327,chla,16.514210369145605
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,327,chla,14.548235967896984
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,327,chla,14.345282135038525
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,327,chla,9.150500094926427
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,327,chla,10.599745458651753
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,327,chla,6.491981955303971
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,327,chla,11.47150878599572
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,327,chla,9.45740403209174
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,327,chla,2.357974136710681
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,327,chla,4.662411342749851
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,327,chla,8.194667796570542
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,327,chla,1.764387197021871
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,327,chla,6.308326185517777
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,327,chla,12.343271680204307
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,327,chla,14.761543634561598
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,327,chla,20.32531980751213
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,327,chla,13.151969401213435
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,327,chla,19.90402898985866
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,327,chla,18.621250936592958
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,327,chla,17.269162817530017
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,327,chla,20.307008951357748
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,327,chla,24.241197280556065
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,327,chla,22.07247382343511
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,327,chla,18.23837624108136
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,327,chla,12.999749522184693
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,327,chla,8.563933164144501
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,327,chla,-0.12230481953348743
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,327,chla,2.9859887628134607
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,327,chla,8.125623669764035
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,327,chla,7.659826466044852
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,327,chla,5.020532366800546
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,327,chla,5.434208817201783
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,327,chla,8.3221124118243
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,328,chla,13.418586806354877
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,328,chla,8.839298780974579
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,328,chla,5.275638835159727
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,328,chla,8.489471086753296
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,328,chla,12.220098907539267
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,328,chla,16.12069388320707
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,328,chla,18.73835051111964
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,328,chla,19.004123695071225
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,328,chla,15.641312034977785
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,328,chla,9.589967669180188
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,328,chla,7.126357971070969
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,328,chla,4.015880274382301
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,328,chla,6.938408850456409
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,328,chla,4.686462932683335
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,328,chla,6.6270315299934515
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,328,chla,9.43296059198922
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,328,chla,9.946105870864184
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,328,chla,8.252367214136118
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,328,chla,9.43266298352059
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,328,chla,6.021603901287048
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,328,chla,6.818374775678275
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,328,chla,6.801292673393949
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,328,chla,3.802721828042876
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,328,chla,5.943536314595079
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,328,chla,5.949533456115039
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,328,chla,0.06502287903302209
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,328,chla,0.5522579910470813
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,328,chla,6.324619721446854
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,328,chla,0.09484549784384147
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,328,chla,1.5204908172359244
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,328,chla,5.659686813599438
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,328,chla,10.454638147719898
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,328,chla,7.466355732050234
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,328,chla,2.6195726980705856
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,328,chla,3.6738219651594757
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,328,chla,6.906795934576546
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,329,chla,13.370903906142152
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,329,chla,9.89077226164249
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,329,chla,7.971581765059747
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,329,chla,6.51039220474394
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,329,chla,8.641797261343068
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,329,chla,5.777516199617374
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,329,chla,6.046477176586521
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,329,chla,12.370026259855544
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,329,chla,11.918004744386264
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,329,chla,10.899326395770032
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,329,chla,14.406665163903304
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,329,chla,13.006633781408892
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,329,chla,9.552571353220106
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,329,chla,13.99892952832838
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,329,chla,15.021918340053197
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,329,chla,14.36698958687126
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,329,chla,13.38624012110589
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,329,chla,15.872687267602862
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,329,chla,14.842497717628872
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,329,chla,19.027144431508567
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,329,chla,19.379660465049923
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,329,chla,13.165230517149238
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,329,chla,15.83451433038719
