datetime,site_id,variable,observation
2021-10-09,BARC,chla,6.887340425531915
2021-10-10,BARC,chla,6.182847222222223
2021-10-11,BARC,chla,6.099131944444444
2021-10-12,BARC,chla,5.483888888888889
2021-10-13,BARC,chla,5.916423611111111
2021-10-14,BARC,chla,8.481263537906138
2021-10-15,BARC,chla,5.74775
2021-10-16,BARC,chla,6.4116140350877195
2021-10-17,BARC,chla,4.696113074204947
2021-10-18,BARC,chla,4.389542253521126
2021-10-19,BARC,chla,4.52943661971831
2021-10-20,BARC,chla,4.124982578397213
2021-10-21,BARC,chla,3.946315789473685
2021-10-22,BARC,chla,3.697667844522968
2021-10-23,BARC,chla,3.659578947368421
2021-10-24,BARC,chla,3.765686274509804
2021-10-25,BARC,chla,2.4716376306620207
2021-10-26,BARC,chla,2.439295774647887
2021-10-27,BARC,chla,3.1453623188405797
2021-10-28,BARC,chla,2.4378928571428573
2021-10-29,BARC,chla,1.9728928571428572
2021-10-30,BARC,chla,1.86321554770318
2021-10-31,BARC,chla,1.8813286713286712
2021-11-01,BARC,chla,2.2371830985915495
2021-11-02,BARC,chla,2.1510104529616725
2021-11-03,BARC,chla,2.1128771929824564
2021-11-04,BARC,chla,2.0993971631205675
2021-11-05,BARC,chla,2.7045993031358884
2021-11-06,BARC,chla,1.8213986013986017
2021-11-07,BARC,chla,1.4885106382978723
2021-11-08,BARC,chla,1.5952083333333331
2021-11-09,BARC,chla,1.6829929577464788
2021-11-10,BARC,chla,3.270769230769231
2021-11-11,BARC,chla,1.520839160839161
2021-11-12,BARC,chla,1.9202090592334495
2021-11-13,BARC,chla,3.6013074204947
2021-11-14,BARC,chla,1.9220905923344949
2021-11-15,BARC,chla,1.823150183150183
2021-11-16,BARC,chla,1.7967259786476868
2021-11-17,BARC,chla,1.8708098591549296
2021-11-18,BARC,chla,1.7429929577464789
2021-11-19,BARC,chla,1.8606293706293704
2021-11-20,BARC,chla,1.7906666666666666
2021-11-21,BARC,chla,1.7783450704225352
2021-11-22,BARC,chla,1.4751748251748251
2021-11-23,BARC,chla,1.5532142857142857
2021-11-24,BARC,chla,1.4946236559139785
2021-11-25,BARC,chla,1.4084
2021-11-26,BARC,chla,1.3546503496503497
2021-11-27,BARC,chla,1.5806498194945848
2021-11-28,BARC,chla,1.8568904593639577
2021-11-29,BARC,chla,1.2621505376344089
2021-11-30,BARC,chla,1.151294964028777
2021-12-01,BARC,chla,1.0254255319148935
2021-12-02,BARC,chla,0.8685159010600707
2021-12-03,BARC,chla,0.961043165467626
2021-12-04,BARC,chla,1.2230249110320284
2021-12-05,BARC,chla,1.1864874551971327
2021-12-06,BARC,chla,1.0482394366197183
2021-12-07,BARC,chla,1.1426690391459076
2021-12-08,BARC,chla,1.1661672473867597
2021-12-09,BARC,chla,1.4765
2021-12-10,BARC,chla,1.4605985915492958
2021-12-11,BARC,chla,1.452826855123675
2021-12-12,BARC,chla,1.7338028169014084
2021-12-13,BARC,chla,1.783588850174216
2021-12-14,BARC,chla,1.7608802816901408
2021-12-15,BARC,chla,1.755176056338028
2021-12-16,BARC,chla,1.789
2021-12-17,BARC,chla,NA
2021-12-18,BARC,chla,NA
2021-12-19,BARC,chla,1.720218181818182
2021-12-20,BARC,chla,1.9828363636363635
2021-12-21,BARC,chla,2.403176895306859
2021-12-22,BARC,chla,2.331756272401434
2021-12-23,BARC,chla,2.087565543071161
2021-12-24,BARC,chla,1.8595667870036099
2021-12-25,BARC,chla,1.6530851063829788
2021-12-26,BARC,chla,1.7001071428571428
2021-12-27,BARC,chla,1.6590391459074734
2021-12-28,BARC,chla,1.510359712230216
2021-12-29,BARC,chla,1.430509090909091
2021-12-30,BARC,chla,1.3848581560283688
2021-12-31,BARC,chla,1.2541637010676157
2022-01-01,BARC,chla,1.1429537366548044
2022-01-02,BARC,chla,1.1406049822064055
2022-01-03,BARC,chla,1.127031802120141
2022-01-04,BARC,chla,1.4413074204946996
2022-01-05,BARC,chla,1.5171326164874552
2022-01-06,BARC,chla,1.536530612244898
2022-01-07,BARC,chla,1.02
2022-01-08,BARC,chla,1.02
2022-01-09,BARC,chla,1.02
2022-01-10,BARC,chla,1.02
2022-01-11,BARC,chla,1.02
2022-01-12,BARC,chla,1.008849557522124
2022-01-13,BARC,chla,1.013086956521739
2022-01-14,BARC,chla,1.02
2022-01-15,BARC,chla,1.02
2022-01-16,BARC,chla,1.02
2022-01-17,BARC,chla,1.02
2022-01-18,BARC,chla,1.02
2022-01-19,BARC,chla,1.02
2022-01-20,BARC,chla,1.02
2022-01-21,BARC,chla,1.0060515021459229
2022-01-22,BARC,chla,1.02
2022-01-23,BARC,chla,1.02
2022-01-24,BARC,chla,1.02
2022-01-25,BARC,chla,1.0390384615384616
2022-01-26,BARC,chla,1.0189
2022-01-27,BARC,chla,1.02
2022-01-28,BARC,chla,1.02
2022-01-29,BARC,chla,1.02
2022-01-30,BARC,chla,1.02
2022-01-31,BARC,chla,1.002645739910314
2022-02-01,BARC,chla,1.025822784810127
2022-02-02,BARC,chla,1.02
2022-02-03,BARC,chla,1.017008547008547
2022-02-04,BARC,chla,1.0068487394957983
2022-02-05,BARC,chla,1.02
2022-02-06,BARC,chla,1.02
2022-02-07,BARC,chla,1.0101276595744682
2022-02-08,BARC,chla,1.0591160220994476
2022-02-09,BARC,chla,1.232699115044248
2022-02-10,BARC,chla,1.217927927927928
2022-02-11,BARC,chla,1.25
2022-02-12,BARC,chla,1.2366666666666666
2022-02-13,BARC,chla,1.2310045662100455
2022-02-14,BARC,chla,1.2305194805194806
2022-02-15,BARC,chla,1.25
2022-02-16,BARC,chla,1.2355188679245284
2022-02-17,BARC,chla,1.2337209302325582
2022-02-18,BARC,chla,1.25
2022-02-19,BARC,chla,1.240762331838565
2022-02-20,BARC,chla,1.2275221238938052
2022-02-21,BARC,chla,1.25
2022-02-22,BARC,chla,1.2406306306306307
2022-02-23,BARC,chla,1.25
2022-02-24,BARC,chla,1.2357510729613734
2022-02-25,BARC,chla,1.25
2022-02-26,BARC,chla,1.25
2022-02-27,BARC,chla,1.2397767857142856
2022-02-28,BARC,chla,1.2405829596412556
2022-03-01,BARC,chla,1.25
2022-03-02,BARC,chla,1.2805909090909091
2022-03-03,BARC,chla,1.25
2022-03-04,BARC,chla,1.25
2022-03-05,BARC,chla,1.25
2022-03-06,BARC,chla,1.25
2022-03-07,BARC,chla,1.2339647577092512
2022-03-08,BARC,chla,1.25
2022-03-09,BARC,chla,1.234954954954955
2022-03-10,BARC,chla,1.2355793991416308
2022-03-11,BARC,chla,1.2566079295154184
2022-03-12,BARC,chla,1.2446666666666666
2022-03-13,BARC,chla,1.2482159624413145
2022-03-14,BARC,chla,1.25
2022-03-15,BARC,chla,1.2639461883408072
2022-03-16,BARC,chla,1.2677168949771689
2022-03-17,BARC,chla,1.261933962264151
2022-03-18,BARC,chla,1.37
2022-03-19,BARC,chla,1.37
2022-03-20,BARC,chla,1.37
2022-03-21,BARC,chla,1.348695652173913
2022-03-22,BARC,chla,NA
2022-03-23,BARC,chla,0.8931460674157303
2022-03-24,BARC,chla,0.9960563380281692
2022-03-25,BARC,chla,1.0308070175438595
2022-03-26,BARC,chla,0.9671478873239436
2022-03-27,BARC,chla,0.990421052631579
2022-03-28,BARC,chla,0.9926223776223776
2022-03-29,BARC,chla,0.9226388888888888
2022-03-30,BARC,chla,0.9515357142857144
2022-03-31,BARC,chla,1.0470526315789477
2022-04-01,BARC,chla,1.0942857142857143
2022-04-02,BARC,chla,1.0746478873239436
2022-04-03,BARC,chla,1.1104270462633452
2022-04-04,BARC,chla,1.044748201438849
2022-04-05,BARC,chla,1.2807865168539327
2022-04-06,BARC,chla,1.37
2022-04-07,BARC,chla,1.37
2022-04-08,BARC,chla,1.37
2022-04-09,BARC,chla,1.37
2022-04-10,BARC,chla,1.37
2022-04-11,BARC,chla,1.37
2022-04-12,BARC,chla,1.365621301775148
2022-04-13,BARC,chla,1.37
2022-04-14,BARC,chla,1.37
2022-04-15,BARC,chla,1.3509756097560977
2022-04-16,BARC,chla,1.37
2022-04-17,BARC,chla,1.37
2022-04-18,BARC,chla,1.3460897435897436
2022-04-19,BARC,chla,1.37
2022-04-20,BARC,chla,0.7172368421052632
2022-04-21,BARC,chla,1.172922077922078
2022-04-22,BARC,chla,1.37
2022-04-23,BARC,chla,1.37
2022-04-24,BARC,chla,1.37
2022-04-25,BARC,chla,1.37
2022-04-26,BARC,chla,1.37
2022-04-27,BARC,chla,1.37
2022-04-28,BARC,chla,1.3370689655172414
2022-04-29,BARC,chla,1.3455263157894737
2022-04-30,BARC,chla,1.330967741935484
2022-05-01,BARC,chla,1.3444099378881988
2022-05-02,BARC,chla,1.37
2022-05-03,BARC,chla,1.1886065573770492
2022-05-04,BARC,chla,NA
2022-05-05,BARC,chla,NA
2022-05-06,BARC,chla,NA
2022-05-07,BARC,chla,NA
2022-05-08,BARC,chla,NA
2022-05-09,BARC,chla,NA
2022-05-10,BARC,chla,NA
2022-05-11,BARC,chla,NA
2022-05-12,BARC,chla,NA
2022-05-13,BARC,chla,NA
2022-05-14,BARC,chla,NA
2022-05-15,BARC,chla,NA
2022-05-16,BARC,chla,NA
2022-05-17,BARC,chla,NA
2022-05-18,BARC,chla,NA
2022-05-19,BARC,chla,NA
2022-05-20,BARC,chla,NA
2022-05-21,BARC,chla,NA
2022-05-22,BARC,chla,NA
2022-05-23,BARC,chla,NA
2022-05-24,BARC,chla,NA
2022-05-25,BARC,chla,NA
2022-05-26,BARC,chla,NA
2022-05-27,BARC,chla,NA
2022-05-28,BARC,chla,NA
2022-05-29,BARC,chla,NA
2022-05-30,BARC,chla,NA
2022-05-31,BARC,chla,NA
2022-06-01,BARC,chla,NA
2022-06-02,BARC,chla,NA
2022-06-03,BARC,chla,NA
2022-06-04,BARC,chla,NA
2022-06-05,BARC,chla,NA
2022-06-06,BARC,chla,NA
2022-06-07,BARC,chla,NA
2022-06-08,BARC,chla,NA
2022-06-09,BARC,chla,NA
2022-06-10,BARC,chla,NA
2022-06-11,BARC,chla,NA
2022-06-12,BARC,chla,NA
2022-06-13,BARC,chla,NA
2022-06-14,BARC,chla,NA
2022-06-15,BARC,chla,NA
2022-06-16,BARC,chla,NA
2022-06-17,BARC,chla,NA
2022-06-18,BARC,chla,NA
2022-06-19,BARC,chla,NA
2022-06-20,BARC,chla,NA
2022-06-21,BARC,chla,NA
2022-06-22,BARC,chla,NA
2022-06-23,BARC,chla,NA
2022-06-24,BARC,chla,NA
2022-06-25,BARC,chla,NA
2022-06-26,BARC,chla,NA
2022-06-27,BARC,chla,NA
2022-06-28,BARC,chla,NA
2022-06-29,BARC,chla,NA
2022-06-30,BARC,chla,NA
2022-07-01,BARC,chla,NA
2022-07-02,BARC,chla,NA
2022-07-03,BARC,chla,NA
2022-07-04,BARC,chla,NA
2022-07-05,BARC,chla,NA
2022-07-06,BARC,chla,NA
2022-07-07,BARC,chla,NA
2022-07-08,BARC,chla,NA
2022-07-09,BARC,chla,NA
2022-07-10,BARC,chla,NA
2022-07-11,BARC,chla,NA
2022-07-12,BARC,chla,NA
2022-07-13,BARC,chla,NA
2022-07-14,BARC,chla,NA
2022-07-15,BARC,chla,NA
2022-07-16,BARC,chla,NA
2022-07-17,BARC,chla,NA
2022-07-18,BARC,chla,NA
2022-07-19,BARC,chla,NA
2022-07-20,BARC,chla,NA
2022-07-21,BARC,chla,NA
2022-07-22,BARC,chla,NA
2022-07-23,BARC,chla,NA
2022-07-24,BARC,chla,NA
2022-07-25,BARC,chla,NA
2022-07-26,BARC,chla,NA
2022-07-27,BARC,chla,NA
2022-07-28,BARC,chla,NA
2022-07-29,BARC,chla,NA
2022-07-30,BARC,chla,NA
2022-07-31,BARC,chla,NA
2022-08-01,BARC,chla,NA
2022-08-02,BARC,chla,NA
2022-08-03,BARC,chla,NA
2022-08-04,BARC,chla,NA
2022-08-05,BARC,chla,NA
2022-08-06,BARC,chla,NA
2022-08-07,BARC,chla,NA
2022-08-08,BARC,chla,NA
2022-08-09,BARC,chla,NA
2022-08-10,BARC,chla,NA
2022-08-11,BARC,chla,NA
2022-08-12,BARC,chla,NA
2022-08-13,BARC,chla,NA
2022-08-14,BARC,chla,NA
2022-08-15,BARC,chla,NA
2022-08-16,BARC,chla,NA
2022-08-17,BARC,chla,NA
2022-08-18,BARC,chla,NA
2022-08-19,BARC,chla,NA
2022-08-20,BARC,chla,NA
2022-08-21,BARC,chla,NA
2022-08-22,BARC,chla,NA
2022-08-23,BARC,chla,NA
2022-08-24,BARC,chla,NA
2022-08-25,BARC,chla,NA
2022-08-26,BARC,chla,NA
2022-08-27,BARC,chla,NA
2022-08-28,BARC,chla,NA
2022-08-29,BARC,chla,NA
2022-08-30,BARC,chla,NA
2022-08-31,BARC,chla,NA
2022-09-01,BARC,chla,NA
2022-09-02,BARC,chla,NA
2022-09-03,BARC,chla,NA
2022-09-04,BARC,chla,NA
2022-09-05,BARC,chla,NA
2022-09-06,BARC,chla,NA
2022-09-07,BARC,chla,NA
2022-09-08,BARC,chla,NA
2022-09-09,BARC,chla,NA
2022-09-10,BARC,chla,NA
2022-09-11,BARC,chla,NA
2022-09-12,BARC,chla,NA
2022-09-13,BARC,chla,NA
2022-09-14,BARC,chla,NA
2022-09-15,BARC,chla,NA
2022-09-16,BARC,chla,NA
2022-09-17,BARC,chla,NA
2022-09-18,BARC,chla,NA
2022-09-19,BARC,chla,NA
2022-09-20,BARC,chla,NA
2022-09-21,BARC,chla,NA
2022-09-22,BARC,chla,NA
2022-09-23,BARC,chla,1.05
2022-09-24,BARC,chla,1.05
2022-09-25,BARC,chla,1.05
2022-09-26,BARC,chla,1.05
2022-09-27,BARC,chla,1.05
2022-09-28,BARC,chla,1.05
2022-09-29,BARC,chla,1.0687445887445888
2022-09-30,BARC,chla,1.05
2022-10-01,BARC,chla,1.05
2022-10-02,BARC,chla,1.0655603448275863
2022-10-03,BARC,chla,1.05
2022-10-04,BARC,chla,1.05
2022-10-05,BARC,chla,1.05
2022-10-06,BARC,chla,1.05
2022-10-07,BARC,chla,1.0891803278688523
2022-10-08,BARC,chla,1.05
2022-10-09,BARC,chla,1.05
2022-10-10,BARC,chla,1.05
2022-10-11,BARC,chla,1.134306220095694
2022-10-12,BARC,chla,1.0872811059907834
2022-10-13,BARC,chla,1.0652857142857144
2022-10-14,BARC,chla,1.0672811059907834
2022-10-15,BARC,chla,1.1071100917431194
2022-10-16,BARC,chla,1.0692957746478873
2022-10-17,BARC,chla,1.0765909090909092
2022-10-18,BARC,chla,1.0881730769230769
2022-10-19,BARC,chla,1.1057635467980296
2022-10-20,BARC,chla,1.0451541850220265
2022-10-21,BARC,chla,1.0435576923076924
2022-10-22,BARC,chla,1.06064039408867
2022-10-23,BARC,chla,1.0822897196261685
2022-10-24,BARC,chla,1.05
2022-10-25,BARC,chla,1.193507109004739
2022-10-26,BARC,chla,1.1101507537688442
2022-10-27,BARC,chla,1.1461926605504589
2022-10-28,BARC,chla,1.1528947368421052
2022-10-29,BARC,chla,1.067570093457944
2022-10-30,BARC,chla,1.0792760180995475
2022-10-31,BARC,chla,1.0657075471698114
2022-11-01,BARC,chla,1.05
2022-11-02,BARC,chla,1.05
2022-11-03,BARC,chla,1.05
2022-11-04,BARC,chla,1.0679545454545456
2022-11-05,BARC,chla,1.0543946188340807
2022-11-06,BARC,chla,1.0692982456140352
2022-11-07,BARC,chla,1.05
2022-11-08,BARC,chla,1.05
2022-11-09,BARC,chla,1.0711504424778762
2022-11-10,BARC,chla,1.0926262626262626
2022-11-11,BARC,chla,1.065735294117647
2022-11-12,BARC,chla,1.136100917431193
2022-11-13,BARC,chla,1.0613170731707318
2022-11-14,BARC,chla,1.0743961352657003
2022-11-15,BARC,chla,1.145
2022-11-16,BARC,chla,1.1849321266968325
2022-11-17,BARC,chla,1.1830805687203791
2022-11-18,BARC,chla,1.1817289719626167
2022-11-19,BARC,chla,1.218047619047619
2022-11-20,BARC,chla,1.18
2022-11-21,BARC,chla,1.18
2022-11-22,BARC,chla,1.18
2022-11-23,BARC,chla,1.18
2022-11-24,BARC,chla,1.18
2022-11-25,BARC,chla,1.18
2022-11-26,BARC,chla,1.18
2022-11-27,BARC,chla,1.18
2022-11-28,BARC,chla,1.2381159420289856
2022-11-29,BARC,chla,1.6191095890410958
2022-11-30,BARC,chla,1.800181818181818
2022-12-01,BARC,chla,1.5138790035587188
2022-12-02,BARC,chla,1.706476868327402
2022-12-03,BARC,chla,1.3478928571428572
2022-12-04,BARC,chla,1.4020714285714286
2022-12-05,BARC,chla,1.204736842105263
2022-12-06,BARC,chla,1.1765232974910391
2022-12-07,BARC,chla,1.0604659498207885
2022-12-08,BARC,chla,1.0908421052631578
2022-12-09,BARC,chla,1.1204577464788732
2022-12-10,BARC,chla,1.3816901408450704
2022-12-11,BARC,chla,1.581660777385159
2022-12-12,BARC,chla,1.7208273381294965
2022-12-13,BARC,chla,1.7298479087452472
2022-12-14,BARC,chla,1.7961802575107295
2022-12-15,BARC,chla,NA
2022-12-16,BARC,chla,NA
2022-12-17,BARC,chla,NA
2022-12-18,BARC,chla,NA
2022-12-19,BARC,chla,1.6517333333333333
2022-12-20,BARC,chla,1.5762365591397849
2022-12-21,BARC,chla,1.7892
2022-12-22,BARC,chla,1.8521818181818184
2022-12-23,BARC,chla,1.7003191489361702
2022-12-24,BARC,chla,1.4657936507936509
2022-12-25,BARC,chla,1.6185
2022-12-26,BARC,chla,1.5462857142857145
2022-12-27,BARC,chla,1.5728968253968254
2022-12-28,BARC,chla,1.5207569721115537
2022-12-29,BARC,chla,1.3407633587786258
2022-12-30,BARC,chla,1.6026070038910505
2022-12-31,BARC,chla,1.403371212121212
2023-01-01,BARC,chla,1.3822545454545454
2023-01-02,BARC,chla,1.1098181818181818
2023-01-03,BARC,chla,0.949820788530466
2023-01-04,BARC,chla,1.0056834532374102
2023-01-05,BARC,chla,0.9903308823529412
2023-01-06,BARC,chla,0.83
2023-01-07,BARC,chla,0.9942545454545456
2023-01-08,BARC,chla,1.0424727272727272
2023-01-09,BARC,chla,1.0230496453900708
2023-01-10,BARC,chla,1.1989642857142857
2023-01-11,BARC,chla,1.2126642335766424
2023-01-12,BARC,chla,1.2257875457875458
2023-01-13,BARC,chla,1.3815140845070422
2023-01-14,BARC,chla,1.4535106382978724
2023-01-15,BARC,chla,1.5095323741007194
2023-01-16,BARC,chla,1.525423076923077
2023-01-17,BARC,chla,1.4364233576642336
2023-01-18,BARC,chla,1.5521033210332102
2023-01-19,BARC,chla,1.5079359430604982
2023-01-20,BARC,chla,1.4133098591549296
2023-01-21,BARC,chla,1.5635433070866145
2023-01-22,BARC,chla,1.686864111498258
2023-01-23,BARC,chla,1.62068345323741
2023-01-24,BARC,chla,1.5407865168539323
2023-01-25,BARC,chla,1.4497472924187726
2023-01-26,BARC,chla,1.3704379562043796
2023-01-27,BARC,chla,1.3584386617100372
2023-01-28,BARC,chla,1.5353956834532374
2023-01-29,BARC,chla,1.5559782608695651
2023-01-30,BARC,chla,1.5242086330935252
2023-01-31,BARC,chla,1.2521146953405018
2023-02-01,BARC,chla,1.0501408450704226
2023-02-02,BARC,chla,1.032717770034843
2023-02-03,BARC,chla,1.1413240418118469
2023-02-04,BARC,chla,1.3354195804195803
2023-02-05,BARC,chla,1.4585920577617328
2023-02-06,BARC,chla,1.2889247311827956
2023-02-07,BARC,chla,1.7137455830388693
2023-02-08,BARC,chla,1.363913043478261
2023-02-09,BARC,chla,1.3703169014084506
2023-02-10,BARC,chla,1.785547703180212
2023-02-11,BARC,chla,2.1395470383275264
2023-02-12,BARC,chla,1.688006993006993
2023-02-13,BARC,chla,1.7277659574468085
2023-02-14,BARC,chla,1.7761267605633804
2023-02-15,BARC,chla,1.6519285714285714
2023-02-16,BARC,chla,1.3177272727272726
2023-02-17,BARC,chla,1.3276325088339225
2023-02-18,BARC,chla,1.3547122302158274
2023-02-19,BARC,chla,1.6364388489208632
2023-02-20,BARC,chla,1.6048251748251747
2023-02-21,BARC,chla,1.5272822299651567
2023-02-22,BARC,chla,1.543719298245614
2023-02-23,BARC,chla,1.3616858237547893
2023-02-24,BARC,chla,1.190355871886121
2023-02-25,BARC,chla,1.1569337979094076
2023-02-26,BARC,chla,1.1981118881118882
2023-02-27,BARC,chla,1.038466898954704
2023-02-28,BARC,chla,1.1891637630662022
2023-03-01,BARC,chla,1.2185
2023-03-02,BARC,chla,1.2202120141342756
2023-03-03,BARC,chla,1.3139716312056735
2023-03-04,BARC,chla,1.560774647887324
2023-03-05,BARC,chla,1.4950175438596491
2023-03-06,BARC,chla,1.2627838827838829
2023-03-07,BARC,chla,1.1908480565371025
2023-03-08,BARC,chla,1.3181338028169014
2023-03-09,BARC,chla,1.2980985915492955
2023-03-10,BARC,chla,1.3106137184115525
2023-03-11,BARC,chla,1.2148251748251748
2023-03-12,BARC,chla,1.206236559139785
2023-03-13,BARC,chla,1.4872535211267606
2023-03-14,BARC,chla,1.4706690140845071
2023-03-15,BARC,chla,1.3480286738351257
2023-03-16,BARC,chla,1.1405263157894736
2023-03-17,BARC,chla,1.448664259927798
2023-03-18,BARC,chla,1.918941176470588
2023-03-19,BARC,chla,2.6694160583941606
2023-03-20,BARC,chla,2.4468823529411763
2023-03-21,BARC,chla,1.778045112781955
2023-03-22,BARC,chla,2.2999530516431923
2023-03-23,BARC,chla,3.3474311926605504
2023-03-24,BARC,chla,2.602090592334495
2023-03-25,BARC,chla,2.024154929577465
2023-03-26,BARC,chla,2.4982142857142855
2023-03-27,BARC,chla,1.9544604316546763
2023-03-28,BARC,chla,1.1145583038869258
2023-03-29,BARC,chla,1.1325978647686832
2023-03-30,BARC,chla,1.3359925093632958
2023-03-31,BARC,chla,1.213726235741445
2023-04-01,BARC,chla,1.065890909090909
2023-04-02,BARC,chla,1.075
2023-04-03,BARC,chla,1.2135125448028674
2023-04-04,BARC,chla,1.0625482625482623
2023-04-05,BARC,chla,1.1409025270758122
2023-04-06,BARC,chla,1.1942384105960264
2023-04-07,BARC,chla,NA
2023-04-08,BARC,chla,NA
2023-04-09,BARC,chla,NA
2023-04-10,BARC,chla,1.676875
2023-04-11,BARC,chla,1.6240989399293286
2023-04-12,BARC,chla,1.5220143884892086
2023-04-13,BARC,chla,1.570072463768116
2023-04-14,BARC,chla,1.4083038869257951
2023-04-15,BARC,chla,1.4236491228070176
2023-04-16,BARC,chla,1.4338790035587188
2023-04-17,BARC,chla,1.3979285714285714
2023-04-18,BARC,chla,1.4976785714285714
2023-04-19,BARC,chla,1.5280363636363636
2023-04-20,BARC,chla,1.502996254681648
2023-04-21,BARC,chla,1.4387279151943464
2023-04-22,BARC,chla,1.4085017421602788
2023-04-23,BARC,chla,1.4076785714285711
2023-04-24,BARC,chla,1.605298245614035
2023-04-25,BARC,chla,1.793225806451613
2023-04-26,BARC,chla,1.523006993006993
2023-04-27,BARC,chla,1.6403284671532847
2023-04-28,BARC,chla,1.6126334519572951
2023-04-29,BARC,chla,1.8974551971326168
2023-04-30,BARC,chla,1.797902097902098
2023-05-01,BARC,chla,1.86000001
2023-05-02,BARC,chla,1.70000005
2023-05-03,BARC,chla,1.89999998
2023-05-04,BARC,chla,2.67000008
2023-05-05,BARC,chla,1.56999993
2023-05-06,BARC,chla,3.25999999
2023-05-07,BARC,chla,1.75
2023-05-08,BARC,chla,1.99000001
2023-05-09,BARC,chla,1.39999998
2023-05-10,BARC,chla,1.38
2023-05-11,BARC,chla,1.53999996
2023-05-12,BARC,chla,2.01999998
2023-05-13,BARC,chla,1.48000002
2023-05-14,BARC,chla,2.1500001
2023-05-15,BARC,chla,1.27999997
2023-05-16,BARC,chla,1.33000004
2023-05-17,BARC,chla,0.920000017
2023-05-18,BARC,chla,1.27999997
2023-05-19,BARC,chla,1.19000006
2023-05-20,BARC,chla,1.19000006
2023-05-21,BARC,chla,1.71000004
2023-05-22,BARC,chla,1.53999996
2023-05-23,BARC,chla,1.71000004
2023-05-24,BARC,chla,3.26999998
2023-05-25,BARC,chla,1.91000009
2023-05-26,BARC,chla,3.8499999
2023-05-27,BARC,chla,2.42000008
2023-05-28,BARC,chla,2.07999992
2023-05-29,BARC,chla,1.80999994
2023-05-30,BARC,chla,1.50999999
2023-05-31,BARC,chla,9.3999996199999991
2017-08-19,SUGG,chla,NA
2017-08-20,SUGG,chla,NA
2017-08-21,SUGG,chla,NA
2017-08-22,SUGG,chla,NA
2017-08-23,SUGG,chla,NA
2017-08-24,SUGG,chla,NA
2017-08-25,SUGG,chla,NA
2017-08-26,SUGG,chla,NA
2017-08-27,SUGG,chla,NA
2017-08-28,SUGG,chla,NA
2017-08-29,SUGG,chla,NA
2017-08-30,SUGG,chla,NA
2017-08-31,SUGG,chla,NA
2017-09-01,SUGG,chla,NA
2017-09-02,SUGG,chla,NA
2017-09-03,SUGG,chla,NA
2017-09-04,SUGG,chla,NA
2017-09-05,SUGG,chla,NA
2017-09-06,SUGG,chla,NA
2017-09-07,SUGG,chla,NA
2017-09-08,SUGG,chla,NA
2017-09-09,SUGG,chla,NA
2017-09-10,SUGG,chla,NA
2017-09-11,SUGG,chla,NA
2017-09-12,SUGG,chla,NA
2017-09-13,SUGG,chla,NA
2017-09-14,SUGG,chla,NA
2017-09-15,SUGG,chla,NA
2017-09-16,SUGG,chla,NA
2017-09-17,SUGG,chla,NA
2017-09-18,SUGG,chla,NA
2017-09-19,SUGG,chla,NA
2017-09-20,SUGG,chla,NA
2017-09-21,SUGG,chla,NA
2017-09-22,SUGG,chla,NA
2017-09-23,SUGG,chla,NA
2017-09-24,SUGG,chla,NA
2017-09-25,SUGG,chla,NA
2017-09-26,SUGG,chla,NA
2017-09-27,SUGG,chla,NA
2017-09-28,SUGG,chla,NA
2017-09-29,SUGG,chla,NA
2017-09-30,SUGG,chla,NA
2017-10-01,SUGG,chla,NA
2017-10-02,SUGG,chla,NA
2017-10-03,SUGG,chla,NA
2017-10-04,SUGG,chla,NA
2017-10-05,SUGG,chla,NA
2017-10-06,SUGG,chla,NA
2017-10-07,SUGG,chla,NA
2017-10-08,SUGG,chla,NA
2017-10-09,SUGG,chla,NA
2017-10-10,SUGG,chla,NA
2017-10-11,SUGG,chla,NA
2017-10-12,SUGG,chla,NA
2017-10-13,SUGG,chla,NA
2017-10-14,SUGG,chla,NA
2017-10-15,SUGG,chla,NA
2017-10-16,SUGG,chla,NA
2017-10-17,SUGG,chla,NA
2017-10-18,SUGG,chla,NA
2017-10-19,SUGG,chla,NA
2017-10-20,SUGG,chla,NA
2017-10-21,SUGG,chla,NA
2017-10-22,SUGG,chla,NA
2017-10-23,SUGG,chla,NA
2017-10-24,SUGG,chla,NA
2017-10-25,SUGG,chla,NA
2017-10-26,SUGG,chla,NA
2017-10-27,SUGG,chla,NA
2017-10-28,SUGG,chla,NA
2017-10-29,SUGG,chla,NA
2017-10-30,SUGG,chla,NA
2017-10-31,SUGG,chla,NA
2017-11-01,SUGG,chla,NA
2017-11-02,SUGG,chla,NA
2017-11-03,SUGG,chla,NA
2017-11-04,SUGG,chla,NA
2017-11-05,SUGG,chla,NA
2017-11-06,SUGG,chla,NA
2017-11-07,SUGG,chla,NA
2017-11-08,SUGG,chla,NA
2017-11-09,SUGG,chla,NA
2017-11-10,SUGG,chla,NA
2017-11-11,SUGG,chla,NA
2017-11-12,SUGG,chla,NA
2017-11-13,SUGG,chla,NA
2017-11-14,SUGG,chla,NA
2017-11-15,SUGG,chla,NA
2017-11-16,SUGG,chla,NA
2017-11-17,SUGG,chla,NA
2017-11-18,SUGG,chla,NA
2017-11-19,SUGG,chla,NA
2017-11-20,SUGG,chla,NA
2017-11-21,SUGG,chla,NA
2017-11-22,SUGG,chla,NA
2017-11-23,SUGG,chla,NA
